Date,AwayTeam,HomeTeam,A_1_recwOBA,A_2_recwOBA,A_3_recwOBA,A_4_recwOBA,A_5_recwOBA,A_6_recwOBA,A_7_recwOBA,A_8_recwOBA,A_9_recwOBA,H_1_recwOBA,H_2_recwOBA,H_3_recwOBA,H_4_recwOBA,H_5_recwOBA,H_6_recwOBA,H_7_recwOBA,H_8_recwOBA,H_9_recwOBA
01-05-2018,Milwaukee Brewers,Cincinnati Reds,0.402,0.201,0.24,0.053,0.195,0.277,0.225,0.077,0,0.249,0.385,0.388,0.43,0.374,0.363,nan,0,0.174
02-05-2018,Milwaukee Brewers,Cincinnati Reds,0.378,0.321,0.334,0.202,0.438,0.152,0.329,0.33,nan,0.459,0.336,0.422,0.535,0.263,0.405,0.281,0.29,0.37
04-05-2018,Miami Marlins,Cincinnati Reds,0.135,0.294,0.608,0.323,0.445,0.145,0.365,0.27,nan,0.236,0.466,0.281,0.469,0.077,0.296,0.42,0,0.348
05-05-2018,Miami Marlins,Cincinnati Reds,0.218,0.13,0.195,0.292,0.237,0.177,0.438,0.309,0,0.405,0.385,0.214,0.564,0.219,0,0.156,0.444,0
06-05-2018,Miami Marlins,Cincinnati Reds,0.205,0.202,0.481,0.237,0.263,0.267,0.35,0,nan,0.294,0.25,0.275,0,0.392,0.195,0.385,0,0.442
07-05-2018,New York Mets,Cincinnati Reds,0.069,0.243,0.281,0.468,0.269,0.193,0.218,nan,0.261,0.225,0.298,0.631,0.255,0.212,0.242,0.36,0,0.52
08-05-2018,New York Mets,Cincinnati Reds,0.255,0.201,0.33,0.483,0.624,0.33,0,nan,nan,0.161,0.173,0.59,0.243,0.422,0.109,0.376,0.29,0.566
09-05-2018,New York Mets,Cincinnati Reds,0.172,0.201,0.633,0.375,0.701,0.138,0.281,0.174,0.367,0.099,0.149,0.5,0.47,0.252,0.345,nan,0,0.451
18-05-2018,Chicago Cubs,Cincinnati Reds,0.243,0.523,0.172,0.462,0.26,0.188,0.072,0.318,0.145,0.186,0.377,0.565,0.347,0.576,0.209,0.389,0,0.158
20-05-2018,Chicago Cubs,Cincinnati Reds,0.413,0.482,0.358,0.37,1.089,0.389,0.124,0.272,0.304,0.39,0.236,0.216,0.237,0.674,0.26,0.072,0,0.212
22-05-2018,Pittsburgh Pirates,Cincinnati Reds,0.334,0.324,0.159,0.245,0.211,0.406,nan,0.618,0.172,0.069,0.072,0.304,0.224,0.147,0.425,0.383,0,0.212
23-05-2018,Pittsburgh Pirates,Cincinnati Reds,0.379,0.299,0.173,0.171,0.12,0.352,0.511,0.567,0.174,0.109,0.294,0.243,0.352,0.26,0.243,0.177,0,0.124
24-05-2018,Pittsburgh Pirates,Cincinnati Reds,0.509,0.29,0.323,0.347,0.25,0.55,0.124,0.518,0,0.224,0.349,0.576,0.307,0.243,0,nan,0,0
05-06-2018,Colorado Rockies,Cincinnati Reds,0.417,0.469,0.449,0.24,0.429,0.158,0.364,0.212,0.238,0.243,0.266,0.443,0.322,0.512,0.097,0.585,0.42,nan
06-06-2018,Colorado Rockies,Cincinnati Reds,0.243,0.531,0.409,0.368,0.376,0.261,0.467,0.109,0.172,0.3,0.336,0.482,0.444,0.336,0.721,0.246,0,0.188
07-06-2018,Colorado Rockies,Cincinnati Reds,0.162,0.334,0.372,0.49,0.296,0.345,0.145,0.37,0.265,0.493,0.172,0.531,0.436,0.261,nan,0,0.272,0.188
08-06-2018,St. Louis Cardinals,Cincinnati Reds,0.336,0.29,0.745,0.29,0.142,0.145,0.221,0.521,0.23,0.469,0.316,0.425,0.394,0.261,0.617,0.261,0,0.159
09-06-2018,St. Louis Cardinals,Cincinnati Reds,0.359,0.335,0.94,0.238,0.145,0.298,0.221,0.292,0,0.522,0.205,0.414,0.426,0.304,0.684,0.174,0.237,0.115
10-06-2018,St. Louis Cardinals,Cincinnati Reds,0.473,0.249,0.91,0.387,0.304,0.345,0.152,0.427,0,0.491,0.138,0.457,0.332,0.316,0.671,0.319,nan,0.148
19-06-2018,Detroit Tigers,Cincinnati Reds,0.26,0.311,0.639,0.289,0.322,0.231,0.174,0.193,nan,0.442,0.303,0.381,0.472,0.202,0.173,0.158,0,0.326
20-06-2018,Detroit Tigers,Cincinnati Reds,0.446,0.309,0.615,0.434,0.237,0.399,0.29,0.199,nan,0.35,0.407,0.476,0.321,0.44,0.145,0.307,0.203,0.47
21-06-2018,Chicago Cubs,Cincinnati Reds,0.407,0.361,0.71,0.335,0.443,0.62,0.077,0.069,0.138,0.285,0.513,0.51,0.403,0.391,0.363,0.539,0.115,0.631
22-06-2018,Chicago Cubs,Cincinnati Reds,0.347,0.575,0.347,0.352,0.572,0.438,0.296,0.207,0,0.295,0.435,0.362,0.391,0.619,0.488,0.29,0.115,0.596
23-06-2018,Chicago Cubs,Cincinnati Reds,0.29,0.455,0.405,0.192,0.057,0.438,0.304,0.173,nan,0.347,0.488,0.346,0.35,0.598,0.575,0.437,nan,0.411
24-06-2018,Chicago Cubs,Cincinnati Reds,0,0.361,0.35,0.117,0.162,0.334,0.443,0.086,0.115,0.393,0.314,0.469,0.709,0.31,0.275,0.295,0,0.363
28-06-2018,Milwaukee Brewers,Cincinnati Reds,0.332,0.497,0.72,0.141,0.523,0.524,0.29,0,0,0.419,0.266,0.33,0.459,0.293,0.363,0.27,0.312,0.156
29-06-2018,Milwaukee Brewers,Cincinnati Reds,0.541,0.366,0.846,0.141,0.43,0.173,nan,0.347,0.218,0.278,0.26,0.069,0.397,0.307,0.68,0.669,0,0.29
30-06-2018,Milwaukee Brewers,Cincinnati Reds,0.366,0.255,0.672,0.267,0.174,0.29,nan,0.27,0.276,0.312,0.603,0.173,0.161,0.321,0.419,0.173,0.391,0
01-07-2018,Milwaukee Brewers,Cincinnati Reds,0.254,0.472,0.218,0.332,0.298,0.203,0.526,0.45,nan,0.403,0.348,0.24,0.478,0.225,0.243,0,0,0.326
02-07-2018,Chicago White Sox,Cincinnati Reds,0.12,0.255,0.358,0.23,0.655,0.27,0.246,0.539,nan,0.24,0.379,0.454,0.281,0.348,0.27,0.377,0.124,0.218
03-07-2018,Chicago White Sox,Cincinnati Reds,0.285,0.298,0.684,0.077,0.174,0.294,0.635,0.504,nan,0.337,0.467,0.31,0.434,0.39,0.428,0.365,0.312,0.193
04-07-2018,Chicago White Sox,Cincinnati Reds,0.4,0.269,0.386,0.818,0.415,0.232,0.313,0.246,nan,0.472,0.267,0.277,0.534,0.435,0.542,0.352,0.446,0
20-07-2018,Pittsburgh Pirates,Cincinnati Reds,0.43,0.459,0.538,0.186,0.243,0.361,0,0.255,0.145,0.665,0.153,0.42,0.372,0.552,0.364,0,0.223,0.198
21-07-2018,Pittsburgh Pirates,Cincinnati Reds,0.398,0.479,0.421,0.373,0.537,0.32,0.364,0.315,0.203,0.57,0.334,0.426,0.254,0.449,0.286,0.195,0.218,0.12
22-07-2018,Pittsburgh Pirates,Cincinnati Reds,0.615,0.306,0.345,0.255,0.422,0.521,0.437,0.553,0,0.47,0.188,0.212,0.202,0.464,0.173,0.231,0.417,0.086
23-07-2018,St. Louis Cardinals,Cincinnati Reds,0.758,0.419,0.161,0.188,0.124,0.373,0.309,0.115,nan,0.405,0,0.099,0.158,0.449,0.193,0.203,0,0
24-07-2018,St. Louis Cardinals,Cincinnati Reds,0.628,0.365,0.161,0.188,0.193,0.39,0.347,0.482,nan,0.333,0.086,0.188,0.176,0.26,0.696,0.443,0.435,0
25-07-2018,St. Louis Cardinals,Cincinnati Reds,0.31,0.273,0.147,0.147,0.193,0.508,0.444,0.321,0.312,0.227,0,0.245,0.415,0.27,0.214,0.416,0,0.079
26-07-2018,Philadelphia Phillies,Cincinnati Reds,0,0.574,0.299,0.403,0.526,0.291,0.216,0.281,nan,0.062,0.296,0.332,0.542,0.416,0.466,0.408,0.223,0.221
27-07-2018,Philadelphia Phillies,Cincinnati Reds,0.134,0.746,0.254,0.445,0.426,0.624,0.403,0.476,0,0.186,0.294,0.36,0.6,0.508,0.363,nan,0.29,0.221
28-07-2018,Philadelphia Phillies,Cincinnati Reds,0.379,0.728,0.322,0.493,0.424,0.499,0.298,0,0.203,0.304,0.449,0.472,0.542,nan,0.511,0.48,0.099,0.221
29-07-2018,Philadelphia Phillies,Cincinnati Reds,0.255,0.362,0.322,0.627,0.541,0.425,0.296,0.511,0,0.616,0.336,0.535,0.405,nan,0.289,0.329,0.372,0
10-08-2018,Arizona Diamondbacks,Cincinnati Reds,0.74,0.284,0.27,0.401,0.45,0.367,0.221,0.489,0,0.186,0.387,0.246,0.42,0.422,0.13,0.109,0.124,0.237
11-08-2018,Arizona Diamondbacks,Cincinnati Reds,0.452,0.443,0.275,0.19,0.347,0.221,0.218,0.304,0,0.268,0.647,0.362,0.246,0.349,0.109,0.3,0,0.261
12-08-2018,Arizona Diamondbacks,Cincinnati Reds,0.152,0.376,0.468,0.29,0.115,0.142,0.326,0.413,0.099,0.348,0.617,0.187,0.265,0.27,0.487,0.199,0,0.348
13-08-2018,Cleveland Indians,Cincinnati Reds,0.173,0.523,0.492,0.268,0.384,0.414,0.187,0.27,nan,0.475,0.476,0.337,0.12,0.27,0.193,0.231,0.227,0.39
14-08-2018,Cleveland Indians,Cincinnati Reds,0.238,0.616,0.646,0.211,0.439,0.534,0.298,0.236,nan,0.425,0.462,0.364,0.202,0.454,0.174,0.228,0,0.348
15-08-2018,Cleveland Indians,Cincinnati Reds,0.292,0.423,0.801,0.255,0.597,0.434,0.307,0.252,nan,0.33,0.216,0.254,0.162,0.312,0.373,0.252,nan,0.417
17-08-2018,San Francisco Giants,Cincinnati Reds,0.292,0.249,0.067,0.329,0.175,0.252,0.124,0.218,nan,0.452,0.401,0.336,0.111,0.575,0.587,0.218,0.583,0.193
18-08-2018,San Francisco Giants,Cincinnati Reds,0.403,0.29,0.049,0.269,0.163,0.079,0.237,0.152,0.29,0.376,0.415,0.385,0.111,0.312,0.46,0,0,0.174
19-08-2018,San Francisco Giants,Cincinnati Reds,0.161,0.387,0.47,0.067,0.062,0.312,0.203,0,0.174,0.227,0.611,0.596,0.223,0.281,0.434,0.526,0.613,0
28-08-2018,Milwaukee Brewers,Cincinnati Reds,0.393,0.305,0.162,0.291,0.336,0.584,0.373,0.218,0,0.174,0.067,0.304,0.364,0.079,0.315,0.3,0.451,0.124
29-08-2018,Milwaukee Brewers,Cincinnati Reds,0.331,0.501,0.291,0.249,0.477,0.468,0.174,0.5,0.174,0.134,0.387,0.425,0.401,0.12,0.877,0.505,0.321,0.124
30-08-2018,Milwaukee Brewers,Cincinnati Reds,0.426,0.791,0.281,0.218,0.511,0.66,0.551,0.335,0.29,0.053,0.351,0.2,0.327,0.254,0.381,0.647,0.174,nan
06-09-2018,San Diego Padres,Cincinnati Reds,0.218,0.187,0.145,0.288,0.125,0.562,nan,0.173,0,0.072,0.269,0.321,0.19,0.177,0.35,0.406,0.173,0.145
07-09-2018,San Diego Padres,Cincinnati Reds,0.111,nan,0.234,0.245,0.315,0.528,0.173,0.193,0,0.452,0.47,0.36,0.608,0.19,0.874,0.142,0.08,0
08-09-2018,San Diego Padres,Cincinnati Reds,0.26,0.296,0.396,0.364,0.209,0.363,0,0.329,0.145,0.485,0.585,0.384,0.247,0.604,0.161,1.94,0,0
09-09-2018,San Diego Padres,Cincinnati Reds,0.249,0.134,0.511,0.511,0.209,0.431,0.138,0.221,0,0.453,0.464,0.464,0.339,0.495,0.205,0.702,0,0
10-09-2018,Los Angeles Dodgers,Cincinnati Reds,0.59,0.535,0.289,0.275,0.471,0.534,0.115,0.201,0,0.158,0.388,0.525,0.412,0.062,0.685,0.332,0.174,0
11-09-2018,Los Angeles Dodgers,Cincinnati Reds,0.099,0.348,0.266,0.559,0.474,0.218,0.685,0.23,0.435,0.336,0.417,0.249,0.546,0.349,0.246,0.097,0,0.174
12-09-2018,Los Angeles Dodgers,Cincinnati Reds,0.468,0.665,0.278,0.218,0.504,0.225,0.539,0.276,0,0.379,0.474,0.551,0.486,0.455,0.376,0.29,0,0.365
25-09-2018,Kansas City Royals,Cincinnati Reds,0.466,0.288,0.452,0.422,0.087,0,0.242,0.243,nan,0.173,0.256,0.13,0.275,0.145,0.209,0.158,0.145,0.142
26-09-2018,Kansas City Royals,Cincinnati Reds,0.555,0.243,0.234,0.437,0.162,0.153,0.498,0.464,nan,0.106,0.323,0.254,0.272,0.202,0.152,0.323,0.138,0.079
28-09-2018,Pittsburgh Pirates,Cincinnati Reds,0.173,0.371,0.251,0.483,0.3,0.272,0,0.254,0,0.106,0.417,0.268,0.2,0.13,0.109,0.269,0,0.243
29-09-2018,Pittsburgh Pirates,Cincinnati Reds,0.173,0.433,0.205,0.548,nan,0.111,0.269,0.332,0,0.387,0.345,0.434,0.336,0.161,0.608,0.388,0.23,0.363
30-09-2018,Pittsburgh Pirates,Cincinnati Reds,0.079,0.466,0.173,0.374,0.472,0,0.249,0.348,nan,0.283,0.465,0.334,0.526,0.13,0.27,0.174,0.608,nan
06-04-2018,Kansas City Royals,Cleveland Indians,0.36,0.242,0.257,nan,0.405,nan,0.087,0.362,nan,0.266,0.161,0.313,0.258,nan,0.261,0.269,0.255,0.195
07-04-2018,Kansas City Royals,Cleveland Indians,0.39,0.348,0.142,0.221,0.232,nan,0.362,0.087,0.097,0.223,0.226,0.375,nan,0.161,0.072,0.25,nan,0.145
08-04-2018,Kansas City Royals,Cleveland Indians,0.332,0.269,0.142,0.255,0.125,nan,0.174,0.156,nan,0.323,0.21,0.173,nan,0.223,0.072,0.115,0.664,0.158
09-04-2018,Detroit Tigers,Cleveland Indians,0.324,0.22,0.243,0.323,0.456,0.202,0.175,0.228,0.401,0.252,0.057,0.205,0.202,0.209,0.298,0.162,0.221,0
10-04-2018,Detroit Tigers,Cleveland Indians,0.317,0.187,0.12,0.231,0.456,0.466,0.175,nan,0.252,0.19,0.057,0.245,0.145,nan,0.174,0.195,nan,0.298
11-04-2018,Detroit Tigers,Cleveland Indians,0.312,0.364,0.072,0.142,0.247,0.281,0.117,0.13,0.128,0,0.057,0.523,0.207,0,0.223,0.281,0.45,0.553
12-04-2018,Detroit Tigers,Cleveland Indians,0.472,0.422,0.072,0.142,0.225,nan,0.36,0,0.069,0.161,0.147,0.602,0.365,0.063,0.321,0.419,0.486,0.5
13-04-2018,Toronto Blue Jays,Cleveland Indians,0.441,nan,0.272,0.347,0.063,0.348,0.294,0.243,0.08,0.426,0.321,0.526,0.26,0.138,0.29,0.335,0.435,0.298
24-04-2018,Chicago Cubs,Cleveland Indians,0.467,0.558,0.152,0.312,0.486,0.618,0.174,0.595,0.348,0.321,0.187,0.728,0.627,0.214,0.237,0.145,0,0.282
25-04-2018,Chicago Cubs,Cleveland Indians,0.301,0.431,0.238,0.454,0.29,0.574,0.122,0.543,0.602,0.332,0.111,0.726,0.227,0.227,0.408,0.336,0.203,0.197
26-04-2018,Seattle Mariners,Cleveland Indians,0.122,0.281,0.293,0.227,0.39,0.336,0.542,0.19,0.231,0.444,0.057,0.478,0.437,0.227,0.246,0.194,0.376,0.138
27-04-2018,Seattle Mariners,Cleveland Indians,0.223,0.227,0.387,0.321,0.535,0.142,0.366,0.13,0.174,0.394,0.267,0.347,0.145,0.437,0.255,0.111,0.39,0.591
28-04-2018,Seattle Mariners,Cleveland Indians,0.185,0.294,0.32,0.321,0.491,0.412,0.269,0.52,0.232,0.576,0.307,0.067,0.507,0.526,0.432,0.13,0.417,0.243
29-04-2018,Seattle Mariners,Cleveland Indians,0.333,0.444,0.307,0.47,0.497,0.436,0.497,0.086,0.307,0.388,0.152,0.067,0.608,0.292,0.63,0.323,0.501,0.87
30-04-2018,Texas Rangers,Cleveland Indians,0.374,0.174,0.318,0.294,0.322,0.246,0.374,0.526,0.195,0.448,0.173,0.348,0.219,0.557,0.415,0.069,0.115,0.101
01-05-2018,Texas Rangers,Cleveland Indians,0.484,0.236,0.466,0.281,0.148,0.214,0.434,0.529,0.202,0.347,0.252,0.482,0.329,0.057,0.409,0.596,0.29,0.13
02-05-2018,Texas Rangers,Cleveland Indians,0.512,0.325,0.385,0.337,0.233,0.486,0.234,0.077,0.186,0.249,0.427,0.434,0.255,0.134,0.142,0.599,0.115,0
11-05-2018,Kansas City Royals,Cleveland Indians,0.348,0.534,0.421,0.468,0.416,0.547,0.494,0.201,0.216,0.553,0.188,0.349,0.231,0.37,0.12,0.414,0.257,nan
12-05-2018,Kansas City Royals,Cleveland Indians,0.301,0.301,0.323,0.432,0.644,0.574,0.172,0.254,0.174,0.587,0.389,0.476,0.187,0.541,0.173,0.221,0,0.145
13-05-2018,Kansas City Royals,Cleveland Indians,0.472,0.44,0.323,0.298,0.494,0.494,0.057,0.202,0,0.812,0.564,0.337,0.201,0.087,0.156,0,0,0.249
24-05-2018,Houston Astros,Cleveland Indians,0.283,0.547,0.321,0.187,0.281,0.294,0.176,0,0.52,0.397,0.385,0.407,0.159,0.482,nan,0.275,0.173,0.347
25-05-2018,Houston Astros,Cleveland Indians,0.511,0.659,0.174,0.236,0.087,0.268,0.281,0.456,0.471,0.484,0.36,0.537,0.115,0.231,0.255,0.24,0.435,0.347
26-05-2018,Houston Astros,Cleveland Indians,0.687,0.51,0.223,0.273,0.205,0.268,0.216,0.48,0.427,0.281,0.414,0.281,0.202,0.218,0.269,0.202,0.158,0.124
27-05-2018,Houston Astros,Cleveland Indians,0.468,0.383,0.546,0.347,0.335,0.364,0.412,0.409,0.44,0.136,0.35,0.32,0.596,0.438,0.348,0.364,0.134,0.174
28-05-2018,Chicago White Sox,Cleveland Indians,0.198,0.234,0.573,0.387,nan,0.688,0.237,0.218,nan,0.141,0.404,0.384,0.523,0.544,0.366,0.387,0.087,0.363
29-05-2018,Chicago White Sox,Cleveland Indians,0.111,0.296,0.456,0.417,nan,0.554,0.376,0.435,0.289,0.304,0.371,0.386,0.625,0.661,0.176,0.412,0.072,0.43
30-05-2018,Chicago White Sox,Cleveland Indians,0.12,0.436,0,0.481,nan,0.292,0.212,0.281,0.193,0.523,0.511,0.513,0.35,0.535,0.072,0.412,0.122,1.044
05-06-2018,Milwaukee Brewers,Cleveland Indians,0.308,0.279,0.43,0.317,0.176,0,0.452,0.27,0.221,0.267,0.202,0.373,0.688,0.175,0.218,0.174,0.276,0.375
06-06-2018,Milwaukee Brewers,Cleveland Indians,0.364,0.202,0.466,0.277,0.319,0.087,0.452,nan,0.42,0.214,0.296,0.428,0.612,0.132,0.427,0.269,0.312,0.435
15-06-2018,Minnesota Twins,Cleveland Indians,0.237,0.275,0.345,0.13,0.117,0.077,0.54,0.414,0.087,0.55,0.387,0.377,0.12,0.067,0.435,0.478,0.544,0.195
16-06-2018,Minnesota Twins,Cleveland Indians,0.158,0.466,0.402,0.145,0.279,0.24,0.077,0.174,0.115,0.303,0.321,0.403,0.12,0.13,0.51,0.347,0.544,0.261
17-06-2018,Minnesota Twins,Cleveland Indians,0.221,0.766,0.434,0.309,0.162,0.202,0.147,0.309,0.296,0.375,0.321,0.418,0.12,0.546,0.656,0.367,0.174,0.26
18-06-2018,Chicago White Sox,Cleveland Indians,0.173,0.331,0.283,0.387,0.435,0.452,0.476,0.205,0.145,0.25,0.304,0.349,0.13,0.333,0.599,0.27,0.26,0.159
19-06-2018,Chicago White Sox,Cleveland Indians,0.332,0.359,0.134,0.27,0.497,0.635,0.246,0.132,0.144,0.351,0.361,0.407,0.173,0.265,0.161,0.481,0.494,0.218
20-06-2018,Chicago White Sox,Cleveland Indians,0.441,0.214,0.134,0.332,0.425,0.477,0.218,0.277,0.065,0.295,0.388,0.409,0.226,0.067,0.509,0.361,0.296,0.158
22-06-2018,Detroit Tigers,Cleveland Indians,0.397,0.496,0.219,0.29,0.43,0,0.218,0.435,0.52,0.373,0.26,0.713,0.31,0.323,0.593,0.477,0.499,0.174
23-06-2018,Detroit Tigers,Cleveland Indians,0.359,0.349,0.079,0,0.364,0.079,0.433,0.475,0.39,0.495,0.24,0.764,0.461,0.256,0.397,0.31,0.428,0.794
24-06-2018,Detroit Tigers,Cleveland Indians,0.108,0.322,0.188,0.109,0.304,0.097,0.079,0.395,0.411,0.578,0.2,0.632,0.412,0.29,0.564,0.375,0.378,0.303
06-07-2018,Oakland Athletics,Cleveland Indians,0.437,0.441,0.441,0.42,0.362,0.482,0.08,0.275,0.174,0.538,0.26,0.335,0.099,0.307,0.274,0.401,0.253,0.174
07-07-2018,Oakland Athletics,Cleveland Indians,0.486,0.612,0.464,0.319,0.475,0.362,0.144,0.275,0.158,0.427,0.401,0.281,0.267,0.275,0.346,0.338,0.077,0.218
08-07-2018,Oakland Athletics,Cleveland Indians,0.437,0.452,0.431,0.444,0.451,0.43,0.496,0.145,0.454,0.347,0.494,0.289,0.267,0.456,0.568,0.145,0.124,0.347
09-07-2018,Cincinnati Reds,Cleveland Indians,0.174,0.347,0.337,0.223,0.665,0.348,0.062,0.312,0.651,0.321,0.348,0.304,0.401,0.072,0.485,0.201,0.087,0.281
10-07-2018,Cincinnati Reds,Cleveland Indians,0.493,nan,0.406,0.223,0.619,0.376,0.227,0.406,0.521,0.211,0.347,0.12,0.293,0.292,0.61,0.174,0.195,0.281
11-07-2018,Cincinnati Reds,Cleveland Indians,0.611,0.3,0.302,0.281,0.455,0.491,0.174,0.351,0.332,0.226,0.214,0.31,0.26,0.292,0.475,0.227,0.296,0.079
12-07-2018,New York Yankees,Cleveland Indians,0.418,0.347,0.463,0.417,0.174,0.438,0.361,0.512,0.411,0.362,0.347,0.541,0.188,0.389,0.671,0.508,0.323,0.218
13-07-2018,New York Yankees,Cleveland Indians,0.376,0.289,0.214,0.36,0.445,0.454,0.332,0.309,0.671,0.444,0.218,0.878,0.349,0.321,0.428,0.478,0.347,0.158
14-07-2018,New York Yankees,Cleveland Indians,0.376,0.279,0.35,0.499,0.2,0.456,0.454,0.292,0.679,0.488,0.414,0.872,0.464,0,nan,0.281,0,0.326
15-07-2018,New York Yankees,Cleveland Indians,0.413,0.216,0.681,0.307,0.173,0.437,0.434,0.272,0.278,0.36,0.347,0.768,0.334,0.388,0.322,0.243,0.411,0
23-07-2018,Pittsburgh Pirates,Cleveland Indians,0.724,0.456,0.37,0.336,0.298,0.496,0.545,0,0.465,0.441,0.198,0.547,nan,0.541,0.441,0.25,0.224,0.234
24-07-2018,Pittsburgh Pirates,Cleveland Indians,0.738,0.452,0.427,0.187,0.13,0.536,0.306,0.312,0.694,0.304,0.332,0.472,0.56,0.458,0.478,0.142,0.224,0.255
25-07-2018,Pittsburgh Pirates,Cleveland Indians,0.312,0.613,0.483,0.145,0.452,0.109,0.646,0.54,0.086,0.243,0.232,0.316,0.616,0.205,0.3,0.243,0.218,0.087
03-08-2018,Los Angeles Angels,Cleveland Indians,0.592,0.334,0.124,0.388,0.3,0.12,0.218,0.128,nan,0.48,0.148,0.859,0.361,0.136,0.221,0.218,0.283,0.261
04-08-2018,Los Angeles Angels,Cleveland Indians,0.407,0.281,0.59,0.231,0.275,0.101,0.174,0.141,0.255,0.433,0.127,0.55,0.334,0,0.079,0.072,0.434,0.524
05-08-2018,Los Angeles Angels,Cleveland Indians,0.188,0.402,0.562,0.145,0.176,0,0,0,0.312,0.426,0.297,0.319,0.289,0,0.142,0.063,0.405,0.701
06-08-2018,Minnesota Twins,Cleveland Indians,0.332,0.263,0.323,0.46,0.376,0.768,0.376,0.429,0.212,0.427,0.32,0.422,0.19,0.072,0.544,0.239,0.195,0.53
07-08-2018,Minnesota Twins,Cleveland Indians,0.24,0.162,0.281,0.351,0.317,0.653,0.348,0.403,0.079,0.494,0.447,0.464,0.222,0.562,0.234,0.447,0.557,0.145
08-08-2018,Minnesota Twins,Cleveland Indians,0.187,0.348,0.294,0.317,0.289,0.524,0,0.234,0.368,0.523,0.465,0.392,0.352,0.292,0.223,0.453,0.408,0.351
09-08-2018,Minnesota Twins,Cleveland Indians,0.555,0.478,0.227,0.436,0.057,0.26,0.29,0,0.191,0.56,0.407,0.33,0.292,0.219,0.249,0.364,0.289,0.435
17-08-2018,Baltimore Orioles,Cleveland Indians,0.379,0.475,0.254,0.156,0.335,0.413,0.219,0.145,0.202,0.334,0.405,0.6,0.547,0.26,0.524,0.322,0.347,0.348
18-08-2018,Baltimore Orioles,Cleveland Indians,0.3,0.364,0.321,0.187,0.414,0.346,0.292,0.307,0.37,0.187,0.413,0.567,0.463,0.187,0.414,0.191,0.405,0.417
19-08-2018,Baltimore Orioles,Cleveland Indians,0.408,0.201,0.474,0.134,0.158,0.32,0,0.223,0.225,0.348,0.317,0.337,0.195,0.221,0.194,0.141,0.079,0
28-08-2018,Minnesota Twins,Cleveland Indians,0.249,0.228,0.218,0.234,0.115,0.558,0.245,0.312,0.348,0.174,0.324,0.161,0.269,0.512,0.533,0.408,0.506,0.19
29-08-2018,Minnesota Twins,Cleveland Indians,0.336,0.228,0.218,0.349,0.218,0.558,0.334,0.218,0.199,0.348,0.336,0.198,0.456,0.198,0.578,0.611,0.427,0.101
30-08-2018,Minnesota Twins,Cleveland Indians,0.298,0.251,0.294,0.226,0.173,0.231,0.436,0.405,0.193,0.381,0.336,0.211,0.536,0.214,0.52,0.71,0.26,0.094
31-08-2018,Tampa Bay Rays,Cleveland Indians,0.417,0.359,0.36,0.523,0.069,0.631,0.39,0.201,0.087,0.311,0.388,0.334,0.491,0.26,0.243,0.624,0.237,0
01-09-2018,Tampa Bay Rays,Cleveland Indians,0.36,0.223,0.312,0.537,0.224,0.218,0,0.109,0.466,0.12,0.275,0.188,0.492,0,0,0.261,0.158,0
02-09-2018,Tampa Bay Rays,Cleveland Indians,0.385,0.377,0.399,0.544,0.604,0.363,0.238,0.29,nan,0.057,0.42,0.245,0,0.281,0.296,0.637,0.153,0.159
03-09-2018,Kansas City Royals,Cleveland Indians,0.534,0.323,0.459,0.374,0.467,0.414,0.492,0.449,0.5,0.13,0.319,0.26,0.381,0.086,0.379,0.242,0.19,0.177
04-09-2018,Kansas City Royals,Cleveland Indians,0.303,0.319,0.211,0.494,0.512,0.347,0.348,0.466,0.397,0.307,0.193,0.317,0.302,0.218,0.3,0.242,0.259,0
05-09-2018,Kansas City Royals,Cleveland Indians,0.124,0.35,0.615,0.445,0.429,0.436,0.19,0.492,nan,0.488,0.319,0.677,0.115,0.109,0.269,0.158,0.122,0.256
14-09-2018,Detroit Tigers,Cleveland Indians,0.248,0.359,0.336,0.188,0.145,0.336,0.194,0.221,0.173,0.211,0.414,0.38,0.422,0.281,0.13,0.212,0.336,0.293
15-09-2018,Detroit Tigers,Cleveland Indians,0.396,0.323,0.336,0.304,0.261,0.307,0.366,0.231,0.086,0.174,0.281,0.222,0.623,0.26,0,0.063,0.188,0.475
16-09-2018,Detroit Tigers,Cleveland Indians,0.324,0.248,0.46,0.209,0.223,0.394,0.173,0.172,0.26,0,0.562,0.312,0.12,0.115,0.583,nan,0.406,0
18-09-2018,Chicago White Sox,Cleveland Indians,0.373,0.283,0.636,0.425,0.252,0.19,0,0.347,0.497,0.25,0.389,0.536,0.281,0.312,0.193,0.655,0.35,0.32
19-09-2018,Chicago White Sox,Cleveland Indians,0.254,0.362,0.639,0.352,0.453,0.26,0.417,0.145,0.485,0.361,0.389,0.442,0.525,0.349,0.558,0.296,0.414,0.418
20-09-2018,Chicago White Sox,Cleveland Indians,0.211,0.337,0.65,0.162,0.541,0.307,0.145,0.243,0.348,0.269,0.389,0.493,0.497,0.405,0.502,0.246,0.657,0.492
21-09-2018,Boston Red Sox,Cleveland Indians,0,0,0.379,0.518,0.411,0.506,0.435,0,0.124,0.408,0.325,0.15,0.551,0.403,0.243,0.64,0.334,0.453
22-09-2018,Boston Red Sox,Cleveland Indians,0.309,0.079,0.417,0.505,0.101,0,0.611,0.412,0.524,0.433,0.409,0.092,0.375,0.506,0.315,0.231,0.621,0.269
